"Time","Z"
1773211373960,3048647
1773211373970,2963775
1773211373980,2878123
1773211373990,2779211
1773211374000,2681828
1773211374010,2576502
1773211374020,2470071
1773211374030,2350281
1773211374040,2228092
1773211374050,2098223
1773211374060,1972318
1773211374070,1837113
1773211374080,1705938
1773211374090,1566307
1773211374100,1425337
1773211374110,1274346
1773211374120,1128011
1773211374130,979223
1773211374140,831650
1773211374150,672145
1773211374160,514642
1773211374170,352996
1773211374180,199289
1773211374190,43470
1773211374200,-109828
1773211374210,-270665
1773211374220,-425171
1773211374230,-582295
1773211374240,-733312
1773211374250,-887355
1773211374260,-1037775
1773211374270,-1192891
1773211374280,-1339983
1773211374290,-1488382
1773211374300,-1628257
1773211374310,-1771525
1773211374320,-1906308
1773211374330,-2039465
1773211374340,-2164702
1773211374350,-2290384
1773211374360,-2407317
1773211374370,-2525880
1773211374380,-2633555
1773211374390,-2739441
1773211374400,-2834227
1773211374410,-2927732
1773211374420,-3009022
1773211374430,-3088829
1773211374440,-3160688
1773211374450,-3234934
1773211374460,-3296206
1773211374470,-3352841
1773211374480,-3395823
1773211374490,-3438048
1773211374500,-3472316
1773211374510,-3504297
1773211374520,-3525419
1773211374530,-3542719
1773211374540,-3542326
1773211374550,-3543312
1773211374560,-3539182
1773211374570,-3528900
1773211374580,-3511443
1773211374590,-3491832
1773211374600,-3456960
1773211374610,-3425344
1773211374620,-3379126
1773211374630,-3324697
1773211374640,-3261880
1773211374650,-3199245
1773211374660,-3127577
1773211374670,-3054944
1773211374680,-2971967
1773211374690,-2888048
1773211374700,-2790683
1773211374710,-2693205
1773211374720,-2586931
1773211374730,-2480609
1773211374740,-2365706
1773211374750,-2246752
1773211374760,-2117574
1773211374770,-1990731
1773211374780,-1855687
1773211374790,-1722817
1773211374800,-1584050
1773211374810,-1447054
1773211374820,-1299942
1773211374830,-1153710
1773211374840,-999877
1773211374850,-849762
1773211374860,-693435
1773211374870,-538611
1773211374880,-377242
1773211374890,-222002
1773211374900,-64354
1773211374910,88244
1773211374920,246111
1773211374930,398778
1773211374940,558180
1773211374950,714216
1773211374960,870189
1773211374970,1018843
1773211374980,1171989
1773211374990,1320069
1773211375000,1471290
1773211375010,1612539
1773211375020,1751146
1773211375030,1883675
1773211375040,2018645
1773211375050,2146314
1773211375060,2274735
1773211375070,2391251
1773211375080,2508958
1773211375090,2617373
1773211375100,2725370
1773211375110,2821625
1773211375120,2916711
1773211375130,2999942
1773211375140,3083547
1773211375150,3158668
1773211375160,3232720
1773211375170,3292669
1773211375180,3349369
1773211375190,3398047
1773211375200,3444957
1773211375210,3480802
1773211375220,3514637
1773211375230,3538792
1773211375240,3557885
1773211375250,3560985
1773211375260,3567184
1773211375270,3569053
1773211375280,3568173
1773211375290,3548604
1773211375300,3522356
1773211375310,3483896
1773211375320,3448578
1773211375330,3412461
1773211375340,3374392
1773211375350,3316491
1773211375360,3254889
1773211375370,3182380
1773211375380,3112424
1773211375390,3034893
1773211375400,2956533
1773211375410,2863470
1773211375420,2766985
1773211375430,2663638
1773211375440,2561502
1773211375450,2449179
1773211375460,2333581
1773211375470,2207578
1773211375480,2084612
1773211375490,1952927
1773211375500,1822023
1773211375510,1685159
1773211375520,1549082
1773211375530,1402424
1773211375540,1257355
1773211375550,1106851
1773211375560,959245
1773211375570,803727
1773211375580,648339
1773211375590,487904
1773211375600,333140
1773211375610,174339
1773211375620,22338
1773211375630,-134831
1773211375640,-288461
1773211375650,-447800
1773211375660,-601803
1773211375670,-756997
1773211375680,-905672
1773211375690,-1061544
1773211375700,-1211082
1773211375710,-1362898
1773211375720,-1505633
1773211375730,-1650151
1773211375740,-1786809
1773211375750,-1924289
1773211375760,-2055039
1773211375770,-2187461
1773211375780,-2308089
1773211375790,-2426371
1773211375800,-2537927
1773211375810,-2650698
1773211375820,-2752314
1773211375830,-2852599
1773211375840,-2940208
1773211375850,-3023396
1773211375860,-3095101
1773211375870,-3169717
1773211375880,-3238111
1773211375890,-3304061
1773211375900,-3355852
1773211375910,-3405135
1773211375920,-3442508
1773211375930,-3479538
1773211375940,-3503953
1773211375950,-3528657
1773211375960,-3541063
1773211375970,-3544298
1773211375980,-3540896
1773211375990,-3541620
1773211376000,-3526884
1773211376010,-3513154
1773211376020,-3484062
1773211376030,-3453934
1773211376040,-3419443
1773211376050,-3377152
1773211376060,-3317722
1773211376070,-3257847
1773211376080,-3187072
1773211376090,-3117291
1773211376100,-3038913
1773211376110,-2960717
1773211376120,-2871248
1773211376130,-2777842
1773211376140,-2674540
1773211376150,-2574182
1773211376160,-2464835
1773211376170,-2353031
1773211376180,-2228356
1773211376190,-2103919
1773211376200,-1970680
1773211376210,-1839666
1773211376220,-1703743
1773211376230,-1569729
1773211376240,-1423989
1773211376250,-1278740
1773211376260,-1128066
1773211376270,-980227
1773211376280,-825666
1773211376290,-673158
1773211376300,-512693
1773211376310,-356497
1773211376320,-197637
1773211376330,-46484
1773211376340,109502
1773211376350,264057
