"Time","Z"
1773211374520,3724734
1773211374530,3716522
1773211374540,3709405
1773211374550,3696965
1773211374560,3675262
1773211374570,3651690
1773211374580,3618146
1773211374590,3576337
1773211374600,3533530
1773211374610,3476127
1773211374620,3409701
1773211374630,3339301
1773211374640,3264872
1773211374650,3185331
1773211374660,3101129
1773211374670,3010265
1773211374680,2913416
1773211374690,2807884
1773211374700,2699352
1773211374710,2585986
1773211374720,2469159
1773211374730,2345015
1773211374740,2214273
1773211374750,2078972
1773211374760,1941658
1773211374770,1799878
1773211374780,1657509
1773211374790,1513352
1773211374800,1366383
1773211374810,1213230
1773211374820,1056862
1773211374830,897218
1773211374840,738599
1773211374850,576586
1773211374860,412341
1773211374870,246564
1773211374880,82953
1773211374890,-78518
1773211374900,-239270
1773211374910,-400806
1773211374920,-562870
1773211374930,-728232
1773211374940,-890335
1773211374950,-1049964
1773211374960,-1206735
1773211374970,-1363272
1773211374980,-1518407
1773211374990,-1671185
1773211375000,-1815430
1773211375010,-1956559
1773211375020,-2094032
1773211375030,-2228200
1773211375040,-2358961
1773211375050,-2483826
1773211375060,-2602609
1773211375070,-2716418
1773211375080,-2824977
1773211375090,-2927135
1773211375100,-3022017
1773211375110,-3110497
1773211375120,-3190679
1773211375130,-3267617
1773211375140,-3339486
1773211375150,-3404174
1773211375160,-3458132
1773211375170,-3506398
1773211375180,-3549089
1773211375190,-3586512
1773211375200,-3616316
1773211375210,-3640031
1773211375220,-3657220
1773211375230,-3663045
1773211375240,-3659794
1773211375250,-3657780
1773211375260,-3654365
1773211375270,-3639638
1773211375280,-3611458
1773211375290,-3572659
1773211375300,-3528039
1773211375310,-3484954
1773211375320,-3444130
1773211375330,-3391637
1773211375340,-3325417
1773211375350,-3253191
1773211375360,-3174438
1773211375370,-3094261
1773211375380,-3011120
1773211375390,-2920842
1773211375400,-2819329
1773211375410,-2713108
1773211375420,-2603815
1773211375430,-2491393
1773211375440,-2372499
1773211375450,-2245206
1773211375460,-2114147
1773211375470,-1980982
1773211375480,-1843448
1773211375490,-1703918
1773211375500,-1561583
1773211375510,-1414820
1773211375520,-1262108
1773211375530,-1110032
1773211375540,-955499
1773211375550,-797622
1773211375560,-636328
1773211375570,-471471
1773211375580,-307079
1773211375590,-145431
1773211375600,17241
1773211375610,177649
1773211375620,338426
1773211375630,500614
1773211375640,664922
1773211375650,826875
1773211375660,984111
1773211375670,1141975
1773211375680,1302074
1773211375690,1459403
1773211375700,1613750
1773211375710,1762833
1773211375720,1908903
1773211375730,2050970
1773211375740,2190722
1773211375750,2326652
1773211375760,2458237
1773211375770,2580324
1773211375780,2697008
1773211375790,2811718
1773211375800,2921807
1773211375810,3023333
1773211375820,3118357
1773211375830,3203992
1773211375840,3280398
1773211375850,3350445
1773211375860,3420227
1773211375870,3485193
1773211375880,3542338
1773211375890,3589167
1773211375900,3628576
1773211375910,3660439
1773211375920,3687274
1773211375930,3705969
1773211375940,3720960
1773211375950,3723828
1773211375960,3715511
1773211375970,3708392
1773211375980,3696267
1773211375990,3674744
1773211376000,3648770
1773211376010,3610395
1773211376020,3571394
1773211376030,3528479
1773211376040,3470998
1773211376050,3403566
1773211376060,3331009
1773211376070,3252483
1773211376080,3171164
1773211376090,3086064
1773211376100,2995370
1773211376110,2897490
1773211376120,2791228
1773211376130,2681661
1773211376140,2571202
1773211376150,2453980
1773211376160,2328796
1773211376170,2197135
1773211376180,2062091
1773211376190,1921923
1773211376200,1781513
1773211376210,1640239
1773211376220,1494845
1773211376230,1342974
1773211376240,1189079
1773211376250,1032606
1773211376260,874708
1773211376270,715709
1773211376280,552914
1773211376290,387802
1773211376300,222900
1773211376310,60785
1773211376320,-98510
1773211376330,-258784
1773211376340,-422983
1773211376350,-589680
1773211376360,-754779
1773211376370,-914345
1773211376380,-1071743
1773211376390,-1230518
